tracking_id,datetime,windmill_generated_power(kW/h)
WM_30603,2019-07-10 20:33:20,6.9994655
WM_1534,2018-11-12 01:33:20,3.967606
WM_34035,2019-08-06 19:13:20,5.9835835
WM_35420,2019-08-17 02:53:20,5.0763497
WM_36830,2019-08-26 23:23:20,5.7053666
WM_27724,2019-06-20 01:43:20,7.7317376
WM_6719,2018-12-25 09:13:20,9.498313
WM_6831,2018-12-26 03:53:20,9.371652
WM_36250,2019-08-22 21:33:20,8.41679
WM_19030,2019-04-04 23:53:20,2.8152034
WM_38233,2019-09-07 17:33:20,5.2102094
WM_40157,2019-09-22 09:03:20,2.4301474
WM_21556,2019-05-04 09:03:20,2.541793
WM_35707,2019-08-19 02:43:20,4.1918426
WM_25237,2019-05-31 15:33:20,4.0062943
WM_26368,2019-06-10 01:03:20,4.961331
WM_3193,2018-11-27 07:13:20,8.680688
WM_14463,2019-02-20 14:43:20,7.615319
WM_36219,2019-08-22 16:23:20,4.3849106
WM_21244,2019-05-01 10:53:20,2.4948413
WM_8818,2019-01-09 06:53:20,7.585516
WM_5299,2018-12-14 20:23:20,1.2672806
WM_32612,2019-07-27 05:33:20,6.317832
WM_32110,2019-07-21 14:43:20,5.1211233
WM_34356,2019-08-09 02:13:20,4.2058697
WM_15430,2019-02-28 02:33:20,9.032169
WM_7861,2019-01-02 10:33:20,8.769867
WM_4821,2018-12-09 09:33:20,9.574964
WM_9071,2019-01-11 01:43:20,8.941058
WM_3947,2018-12-03 01:03:20,5.8051605
WM_20811,2019-04-28 10:33:20,1.8721648
WM_20063,2019-04-19 22:53:20,5.5860214
WM_552,2018-11-02 02:53:20,5.0410666
WM_39758,2019-09-18 20:23:20,7.549668
WM_33381,2019-08-02 03:53:20,3.0526133
WM_28212,2019-06-23 13:43:20,6.8927183
WM_29269,2019-07-01 06:03:20,4.45412
WM_13746,2019-02-15 06:53:20,8.551305
WM_30480,2019-07-09 23:53:20,7.6716413
WM_30746,2019-07-11 21:43:20,7.1292386
WM_12994,2019-02-09 14:43:20,4.805148
WM_24648,2019-05-26 08:03:20,4.4352317
WM_165,2018-10-30 01:03:20,8.240205
WM_13805,2019-02-15 17:03:20,4.3163676
WM_18148,2019-03-24 23:33:20,4.6895204
WM_35669,2019-08-18 20:23:20,8.390726
WM_34275,2019-08-08 12:33:20,2.5196254
WM_9187,2019-01-11 21:03:20,3.2507613
WM_5577,2018-12-16 20:33:20,6.1131067
WM_7219,2018-12-28 22:33:20,9.644114
WM_1814,2018-11-14 01:53:20,3.9079313
WM_9373,2019-01-13 04:13:20,2.8803983
WM_35765,2019-08-19 12:33:20,3.2600093
WM_38291,2019-09-08 03:13:20,7.3392696
WM_27767,2019-06-20 08:53:20,2.5367455
WM_28789,2019-06-27 17:13:20,1.5706233
WM_6236,2018-12-21 17:23:20,10.624366
WM_23184,2019-05-15 22:43:20,5.936567
WM_11847,2019-02-01 12:13:20,11.989761
WM_13612,2019-02-14 04:33:20,8.255939
WM_32822,2019-07-29 03:53:20,6.174177
WM_38582,2019-09-10 08:13:20,3.1695883
WM_16365,2019-03-08 11:23:20,6.1965194
WM_5396,2018-12-15 13:13:20,5.7957487
WM_38577,2019-09-10 07:13:20,3.6507645
WM_13839,2019-02-15 22:43:20,7.7304254
WM_21064,2019-04-30 04:43:20,3.1949382
WM_1974,2018-11-15 05:03:20,7.27922
WM_20050,2019-04-19 20:43:20,2.998354
WM_16614,2019-03-11 21:53:20,2.279212
WM_13684,2019-02-14 16:43:20,7.692225
WM_35576,2019-08-18 04:53:20,5.634505
WM_33749,2019-08-04 18:33:20,6.73778
WM_14715,2019-02-22 09:23:20,8.240456
WM_4467,2018-12-06 20:23:20,8.933419
WM_35551,2019-08-18 00:43:20,6.777614
WM_22468,2019-05-10 21:03:20,5.028512
WM_15145,2019-02-26 02:13:20,9.041675
WM_19324,2019-04-07 05:43:20,4.095419
WM_1943,2018-11-14 23:23:20,4.817317
WM_15722,2019-03-02 03:33:20,9.162867
WM_23531,2019-05-18 08:43:20,3.4820023
WM_15793,2019-03-04 05:43:20,7.8983626
WM_12244,2019-02-04 07:03:20,9.802765
WM_35377,2019-08-16 19:43:20,7.036516
WM_8302,2019-01-05 13:53:20,7.093363
WM_15341,2019-02-27 11:43:20,14.015196
WM_160,2018-10-30 00:13:20,7.16422
WM_16760,2019-03-13 02:13:20,6.240447
WM_3184,2018-11-27 05:43:20,8.518427
WM_37088,2019-08-28 18:23:20,2.1674964
WM_23426,2019-05-17 15:03:20,4.148617
WM_20208,2019-04-22 18:03:20,5.126628
WM_33102,2019-07-31 04:03:20,4.3418517
WM_25695,2019-06-04 11:33:20,4.1067257
WM_11585,2019-01-30 15:13:20,11.365842
WM_15103,2019-02-25 19:13:20,8.728014
WM_24170,2019-05-22 20:03:20,5.89678
WM_19412,2019-04-07 20:23:20,7.5836973
WM_22814,2019-05-13 08:43:20,3.2854083
WM_20724,2019-04-27 20:03:20,4.7655163
WM_31646,2019-07-18 06:53:20,5.137213
WM_39227,2019-09-15 03:33:20,6.8756666
WM_10273,2019-01-19 19:43:20,10.62482
WM_12031,2019-02-02 19:23:20,12.124638
WM_11559,2019-01-30 10:33:20,12.79928
WM_2742,2018-11-24 00:53:20,1.4400862
WM_16358,2019-03-08 10:13:20,5.668877
WM_11092,2019-01-25 22:13:20,10.455493
WM_1542,2018-11-12 02:53:20,3.0803072
WM_39402,2019-09-16 09:03:20,5.03006
WM_30704,2019-07-11 14:33:20,2.4703481
WM_14699,2019-02-22 06:43:20,9.169548
WM_420,2018-11-01 03:43:20,6.2531157
WM_39370,2019-09-16 03:43:20,4.1947627
WM_34681,2019-08-11 09:33:20,5.43785
WM_27956,2019-06-21 16:43:20,6.415819
WM_24173,2019-05-22 20:33:20,5.705154
WM_35743,2019-08-19 08:43:20,6.2866936
WM_25273,2019-05-31 22:03:20,1.9381852
WM_5610,2018-12-17 02:13:20,7.377713
WM_22471,2019-05-10 21:33:20,5.1285686
WM_5270,2018-12-14 10:13:20,6.388269
WM_39214,2019-09-15 01:23:20,5.9183607
WM_20853,2019-04-28 17:33:20,2.4649725
WM_4503,2018-12-07 02:33:20,10.040041
WM_39703,2019-09-18 11:13:20,3.893816
WM_2527,2018-11-22 11:53:20,4.760355
WM_1629,2018-11-12 17:23:20,4.1205363
WM_34758,2019-08-11 22:33:20,7.8960233
WM_21650,2019-05-05 00:43:20,5.852151
WM_30318,2019-07-08 18:53:20,6.378218
WM_20058,2019-04-19 22:03:20,4.83551
WM_21674,2019-05-05 04:53:20,4.702894
WM_7107,2018-12-28 03:53:20,9.033024
WM_14391,2019-02-19 23:13:20,5.396443
WM_36653,2019-08-25 17:33:20,4.036778
WM_4754,2018-12-08 22:03:20,4.9016166
WM_26592,2019-06-11 14:43:20,3.6847308
WM_37846,2019-09-05 01:03:20,4.080624
WM_41,2018-10-29 03:53:20,7.1048265
WM_36768,2019-08-26 12:43:20,3.474517
WM_19843,2019-04-17 13:13:20,5.1731033
WM_11167,2019-01-26 10:53:20,10.351325
WM_4301,2018-12-05 14:03:20,8.487584
WM_11750,2019-01-31 19:03:20,12.078022
WM_9177,2019-01-11 19:23:20,4.300338
WM_19922,2019-04-18 21:53:20,2.6389716
WM_35841,2019-08-20 01:13:20,3.9424555
WM_19868,2019-04-17 17:43:20,6.6936793
WM_12970,2019-02-09 10:23:20,6.517337
WM_37316,2019-09-01 08:43:20,4.460091
WM_39961,2019-09-21 00:23:20,5.827609
WM_17607,2019-03-20 21:23:20,2.8265126
WM_40102,2019-09-21 23:53:20,8.139626
WM_2144,2018-11-16 10:13:20,7.8326097
WM_9271,2019-01-12 11:13:20,3.3567104
WM_29732,2019-07-04 12:53:20,5.231386
WM_37791,2019-09-04 15:53:20,2.3612385
WM_35411,2019-08-17 01:23:20,8.915438
WM_22158,2019-05-08 13:43:20,3.5615535
WM_17439,2019-03-19 16:33:20,7.8326364
WM_14721,2019-02-22 10:23:20,10.131442
WM_18343,2019-03-26 11:43:20,5.115402
WM_704,2018-11-05 11:13:20,6.6546817
WM_37067,2019-08-28 14:53:20,2.2988737
WM_9000,2019-01-10 13:33:20,5.4260826
WM_21797,2019-05-06 01:33:20,6.940564
WM_12267,2019-02-04 10:53:20,9.1745
WM_39016,2019-09-13 16:23:20,2.7798507
WM_7944,2019-01-03 00:23:20,9.430132
WM_10262,2019-01-19 17:53:20,13.398204
WM_16784,2019-03-13 06:43:20,4.2162304
WM_23388,2019-05-17 08:43:20,4.181068
WM_32726,2019-07-28 02:03:20,8.035403
WM_4248,2018-12-05 05:03:20,7.3061013
WM_8506,2019-01-07 01:13:20,5.171029
WM_5624,2018-12-17 04:33:20,7.1328597
WM_17701,2019-03-21 13:33:20,2.3985596
WM_11030,2019-01-25 11:53:20,11.347556
WM_34069,2019-08-07 00:53:20,6.729394
WM_16829,2019-03-13 15:13:20,1.7552031
WM_18738,2019-03-30 12:23:20,3.3172553
WM_30770,2019-07-12 01:53:20,7.3973656
WM_26628,2019-06-11 21:03:20,6.5354223
WM_21140,2019-04-30 17:23:20,2.3811975
WM_30005,2019-07-06 12:03:20,4.494052
WM_629,2018-11-04 19:43:20,9.010831
WM_20091,2019-04-21 22:33:20,6.94732
WM_30426,2019-07-09 14:53:20,6.465579
WM_27113,2019-06-15 12:03:20,4.868819
WM_27013,2019-06-14 18:43:20,6.011857
WM_12223,2019-02-04 03:33:20,8.60095
WM_35652,2019-08-18 17:33:20,5.027949
WM_34308,2019-08-08 18:03:20,2.9191017
WM_34324,2019-08-08 20:43:20,3.0796425
WM_30346,2019-07-08 23:53:20,8.560589
WM_40184,2019-09-22 13:33:20,7.4457445
WM_20612,2019-04-27 01:23:20,6.1133237
WM_23258,2019-05-16 11:03:20,5.7246675
WM_8556,2019-01-07 09:33:20,7.5836434
WM_32174,2019-07-22 01:53:20,4.4894824
WM_4179,2018-12-04 15:43:20,7.651897
WM_9797,2019-01-16 06:53:20,8.388966
WM_4680,2018-12-08 08:53:20,7.4162683
WM_36448,2019-08-24 07:03:20,3.642166
WM_28854,2019-06-28 05:53:20,3.4484127
WM_394,2018-10-31 23:23:20,4.846388
WM_33325,2019-08-01 18:23:20,2.9265935
WM_16656,2019-03-12 06:23:20,7.74262
WM_11905,2019-02-01 21:53:20,9.412068
WM_2920,2018-11-25 07:33:20,6.4570026
WM_7349,2018-12-29 20:13:20,12.42382
WM_9085,2019-01-11 04:03:20,8.646614
WM_27534,2019-06-18 13:03:20,4.343728
WM_13990,2019-02-17 00:43:20,9.830231
WM_20377,2019-04-25 07:43:20,5.298157
WM_22042,2019-05-07 18:23:20,5.095156
WM_22164,2019-05-08 14:43:20,3.1852849
WM_4104,2018-12-04 03:13:20,4.312515
WM_16665,2019-03-12 08:13:20,6.4356413
WM_31993,2019-07-20 18:03:20,3.3678904
WM_10186,2019-01-19 04:53:20,8.281211
WM_1861,2018-11-14 09:43:20,3.0568962
WM_5331,2018-12-15 01:43:20,5.119747
WM_4320,2018-12-05 17:13:20,7.211208
WM_12601,2019-02-06 19:23:20,7.7661595
WM_18754,2019-03-31 09:13:20,5.5704765
WM_3098,2018-11-26 15:03:20,6.317349
WM_10326,2019-01-20 04:43:20,10.197586
WM_2872,2018-11-24 22:43:20,5.386151
WM_24907,2019-05-29 01:23:20,5.057968
WM_40180,2019-09-22 12:53:20,5.496162
WM_10107,2019-01-18 15:13:20,12.261664
WM_24594,2019-05-25 22:23:20,8.199499
WM_35237,2019-08-15 06:33:20,5.873129
WM_14710,2019-02-22 08:33:20,9.135047
WM_13357,2019-02-12 07:33:20,9.597687
WM_17132,2019-03-17 10:53:20,2.338615
WM_20025,2019-04-19 16:33:20,3.2125585
WM_17072,2019-03-15 10:23:20,3.3314679
WM_18288,2019-03-26 02:33:20,2.74479
WM_35017,2019-08-13 17:53:20,6.727648
WM_20671,2019-04-27 11:13:20,3.0690854
WM_19644,2019-04-15 09:33:20,2.799741
WM_17423,2019-03-19 13:53:20,2.8585134
WM_17912,2019-03-23 04:03:20,4.2515216
WM_18617,2019-03-28 09:53:20,1.7385038
WM_14888,2019-02-23 22:13:20,5.586934
WM_20312,2019-04-24 20:53:20,5.3281302
WM_879,2018-11-06 20:43:20,7.3796363
WM_7182,2018-12-28 16:23:20,12.632382
WM_4546,2018-12-07 09:43:20,9.330982
WM_13499,2019-02-13 09:03:20,5.6009407
WM_24724,2019-05-27 15:23:20,6.0364976
WM_20199,2019-04-22 16:33:20,4.843436
WM_32927,2019-07-29 22:03:20,7.853699
WM_30968,2019-07-13 11:13:20,5.4235463
WM_6879,2018-12-26 12:33:20,10.630504
WM_10761,2019-01-23 14:03:20,10.156883
WM_33831,2019-08-05 08:43:20,4.7005663
WM_10702,2019-01-23 04:13:20,9.463256
WM_22335,2019-05-09 20:53:20,5.3670406
WM_9492,2019-01-14 00:13:20,5.1775513
WM_21698,2019-05-05 08:53:20,3.7454536
WM_5194,2018-12-12 02:23:20,9.808533
WM_2524,2018-11-22 11:23:20,6.7787747
WM_25929,2019-06-06 17:13:20,4.4196095
WM_26011,2019-06-07 08:13:20,4.124368
WM_29198,2019-06-30 18:13:20,8.956188
WM_36054,2019-08-21 12:43:20,4.8432775
WM_28680,2019-06-26 22:33:20,6.3219585
WM_2743,2018-11-24 01:03:20,2.3548098
WM_11222,2019-01-26 20:03:20,13.698196
WM_14690,2019-02-22 05:13:20,10.611765
WM_2135,2018-11-16 08:43:20,9.2041645
WM_32956,2019-07-30 03:03:20,7.7992992
WM_4728,2018-12-08 16:53:20,6.179516
WM_3126,2018-11-26 19:43:20,4.9570436
WM_35598,2019-08-18 08:33:20,3.3389328
WM_8350,2019-01-05 21:53:20,9.174289
WM_18136,2019-03-24 21:33:20,5.6828547
WM_28654,2019-06-26 18:13:20,2.9003234
WM_14103,2019-02-17 20:53:20,6.9149113
WM_32019,2019-07-20 22:23:20,8.690899
WM_1198,2018-11-09 11:13:20,3.2135363
WM_20470,2019-04-25 23:13:20,7.066069
WM_25079,2019-05-30 06:23:20,3.6518507
WM_38273,2019-09-08 00:13:20,9.272174
WM_13688,2019-02-14 17:23:20,6.929269
WM_7778,2019-01-01 20:43:20,11.108682
WM_19080,2019-04-05 08:13:20,4.1077795
WM_29553,2019-07-03 06:23:20,3.8776507
WM_21177,2019-04-30 23:43:20,5.321327
WM_24461,2019-05-24 23:53:20,6.051337
WM_35340,2019-08-16 13:33:20,6.009363
WM_9204,2019-01-11 23:53:20,5.083082
WM_40210,2019-09-22 17:53:20,6.9641213
WM_16485,2019-03-09 09:13:20,5.981192
WM_2208,2018-11-16 20:53:20,1.5933589
WM_25883,2019-06-06 09:33:20,2.8826876
WM_32905,2019-07-29 18:23:20,4.3209443
WM_8176,2019-01-04 16:53:20,7.0036764
WM_22917,2019-05-14 01:53:20,4.211036
WM_6476,2018-12-23 15:53:20,10.124946
WM_15550,2019-02-28 22:33:20,10.390087
WM_21149,2019-04-30 19:03:20,3.7605984
WM_870,2018-11-06 17:13:20,3.1506069
WM_5219,2018-12-12 06:33:20,9.111453
WM_6979,2018-12-27 05:13:20,8.522904
WM_23143,2019-05-15 15:53:20,5.4312034
WM_24971,2019-05-29 12:13:20,5.6092534
WM_22125,2019-05-08 08:13:20,2.9374335
WM_6883,2018-12-26 13:13:20,11.932315
WM_461,2018-11-01 10:33:20,6.612936
WM_23229,2019-05-16 06:13:20,4.6594234
WM_30939,2019-07-13 06:23:20,5.7525654
WM_29649,2019-07-03 23:03:20,9.187933
WM_25951,2019-06-06 21:33:20,7.113174
WM_39104,2019-09-14 07:03:20,3.2893445
WM_33474,2019-08-02 19:33:20,6.711517
WM_18176,2019-03-25 04:53:20,2.7148569
WM_30652,2019-07-11 05:23:20,5.573235
WM_19854,2019-04-17 15:03:20,6.1551976
WM_10170,2019-01-19 02:13:20,10.15658
WM_22926,2019-05-14 03:23:20,3.8998306
WM_14780,2019-02-23 02:13:20,6.7596273
WM_26266,2019-06-09 07:33:20,3.4085014
WM_6475,2018-12-23 15:43:20,10.708963
WM_7168,2018-12-28 14:03:20,13.995559
WM_7600,2018-12-31 14:23:20,10.375783
WM_18437,2019-03-27 03:23:20,3.778477
WM_31844,2019-07-19 16:23:20,5.451294
WM_39083,2019-09-14 03:33:20,4.6482277
WM_13269,2019-02-11 16:23:20,5.1940303
WM_36503,2019-08-24 16:13:20,3.2223206
WM_11270,2019-01-27 04:03:20,7.529064
WM_5894,2018-12-19 04:03:20,9.962837
WM_15999,2019-03-05 18:43:20,7.4220657
WM_20814,2019-04-28 11:03:20,1.7382747
WM_24871,2019-05-28 17:03:20,8.126553
WM_32184,2019-07-22 03:33:20,3.7556264
WM_8284,2019-01-05 10:53:20,6.708111
WM_17898,2019-03-23 01:13:20,4.8969035
WM_27218,2019-06-16 06:03:20,6.1845374
WM_37428,2019-09-02 03:23:20,5.3178587
WM_7097,2018-12-28 02:13:20,9.823962
WM_4356,2018-12-05 23:13:20,8.746811
WM_20914,2019-04-29 03:43:20,2.8720202
WM_31053,2019-07-14 01:23:20,7.8183956
WM_35228,2019-08-15 05:03:20,6.3732157
WM_2364,2018-11-17 23:03:20,5.995117
WM_28658,2019-06-26 18:53:20,4.5062294
WM_24641,2019-05-26 06:43:20,5.4758787
WM_13476,2019-02-13 05:13:20,5.0150485
WM_20764,2019-04-28 02:43:20,5.293718
WM_21959,2019-05-07 04:33:20,3.8452168
WM_8920,2019-01-10 00:03:20,2.8374655
WM_26487,2019-06-10 20:53:20,7.455551
WM_2814,2018-11-24 13:03:20,7.1444054
WM_27892,2019-06-21 05:53:20,5.392792
WM_39771,2019-09-18 22:33:20,8.404762
WM_22588,2019-05-11 17:03:20,3.9488735
WM_35040,2019-08-13 21:43:20,10.051435
WM_35559,2019-08-18 02:03:20,5.580353
WM_24785,2019-05-28 02:03:20,4.5269957
WM_13632,2019-02-14 07:53:20,9.375261
WM_21320,2019-05-01 23:33:20,5.1111116
WM_30322,2019-07-08 19:43:20,7.903257
WM_19590,2019-04-15 00:23:20,4.021076
WM_2971,2018-11-25 16:53:20,6.2001247
WM_11691,2019-01-31 09:13:20,6.794193
WM_18675,2019-03-28 20:53:20,3.7038758
WM_19869,2019-04-17 17:53:20,6.4602103
WM_8341,2019-01-05 20:23:20,5.2120895
WM_17086,2019-03-15 13:33:20,2.5228136
WM_8514,2019-01-07 02:33:20,7.4629984
WM_39343,2019-09-15 23:13:20,7.827488
WM_19604,2019-04-15 02:43:20,2.5138314
WM_28068,2019-06-22 13:03:20,5.377553
WM_37814,2019-09-04 19:43:20,4.0954356
WM_5418,2018-12-15 16:53:20,3.229276
WM_12706,2019-02-07 13:33:20,8.033489
WM_11583,2019-01-30 14:53:20,5.4184923
WM_35321,2019-08-15 20:43:20,8.766612
WM_12749,2019-02-07 20:43:20,4.232327
WM_26402,2019-06-10 06:43:20,4.9861193
WM_23909,2019-05-21 00:23:20,7.0432353
WM_2010,2018-11-15 11:33:20,3.0790749
WM_12184,2019-02-03 21:03:20,10.005173
WM_15495,2019-02-28 13:23:20,10.332575
WM_7822,2019-01-02 04:03:20,9.743632
WM_14074,2019-02-17 16:03:20,8.273012
WM_37128,2019-08-31 01:23:20,6.554328
WM_23175,2019-05-15 21:13:20,7.111966
WM_38061,2019-09-06 12:53:20,2.5178902
WM_2647,2018-11-23 08:43:20,9.112005
WM_5821,2018-12-18 15:43:20,7.764555
WM_30593,2019-07-10 18:53:20,4.372228
WM_29756,2019-07-04 16:53:20,7.094684
WM_28201,2019-06-23 11:53:20,6.8294435
WM_13957,2019-02-16 19:03:20,8.706754
WM_35804,2019-08-19 19:03:20,6.12307
WM_4993,2018-12-10 15:43:20,7.5894685
WM_18950,2019-04-04 05:23:20,3.5565193
WM_33514,2019-08-03 02:23:20,5.4621015
WM_31462,2019-07-16 23:03:20,7.8767085
WM_29432,2019-07-02 09:53:20,4.1568475
WM_32646,2019-07-27 11:33:20,5.001954
WM_28556,2019-06-26 01:33:20,7.729905
WM_8117,2019-01-04 06:33:20,5.599898
WM_29456,2019-07-02 14:03:20,3.511354
WM_35052,2019-08-13 23:43:20,8.613961
WM_7202,2018-12-28 19:43:20,12.396325
WM_13312,2019-02-11 23:33:20,4.2390227
WM_39023,2019-09-13 17:33:20,3.222698
WM_37650,2019-09-03 16:23:20,2.8820305
WM_15340,2019-02-27 11:33:20,11.934501
WM_12685,2019-02-07 09:43:20,7.884301
WM_37079,2019-08-28 16:53:20,2.5188608
WM_8485,2019-01-06 21:23:20,5.2205462
WM_34135,2019-08-07 12:33:20,5.2490373
WM_5473,2018-12-16 02:03:20,7.729747
WM_7190,2018-12-28 17:43:20,11.1812935
WM_3338,2018-11-28 07:43:20,5.5675087
WM_14577,2019-02-21 10:23:20,9.731348
WM_21241,2019-05-01 10:23:20,2.4319096
WM_20978,2019-04-29 14:23:20,2.8617198
WM_15740,2019-03-03 20:53:20,11.257675
WM_29441,2019-07-02 11:33:20,4.8645253
WM_15806,2019-03-04 08:43:20,5.2125416
WM_3127,2018-11-26 19:53:20,4.7322636
WM_18212,2019-03-25 11:43:20,3.5179527
WM_27838,2019-06-20 20:43:20,7.7779174
WM_38982,2019-09-13 10:43:20,2.5844574
WM_25820,2019-06-05 22:33:20,7.636251
WM_34735,2019-08-11 18:43:20,5.517538
WM_17000,2019-03-14 21:23:20,4.2236075
WM_12354,2019-02-05 01:43:20,9.414624
WM_22203,2019-05-08 21:43:20,4.317667
WM_36805,2019-08-26 19:13:20,4.271337
WM_32424,2019-07-23 19:53:20,2.881797
WM_1786,2018-11-13 20:53:20,3.4987862
WM_7831,2019-01-02 05:33:20,8.36614
WM_24210,2019-05-23 02:43:20,3.8320093
WM_22966,2019-05-14 10:13:20,4.1169033
WM_38499,2019-09-09 15:23:20,5.1401525
WM_12737,2019-02-07 18:43:20,7.796285
WM_31149,2019-07-14 18:03:20,4.9837046
WM_5001,2018-12-10 17:03:20,7.1779785
WM_31864,2019-07-19 19:43:20,6.36393
WM_12494,2019-02-06 01:33:20,11.292793
WM_6889,2018-12-26 14:13:20,14.403808
WM_26800,2019-06-13 04:03:20,4.5439806
WM_3330,2018-11-28 06:23:20,5.930044
WM_18565,2019-03-28 00:53:20,2.9075267
WM_36864,2019-08-27 05:03:20,2.7572587
WM_392,2018-10-31 23:03:20,4.900745
WM_18510,2019-03-27 15:43:20,4.4651012
WM_34216,2019-08-08 02:43:20,6.06557
WM_4196,2018-12-04 20:23:20,9.28921
WM_18616,2019-03-28 09:43:20,2.7126868
WM_29506,2019-07-02 22:33:20,7.8354287
WM_18965,2019-04-04 07:53:20,4.7400146
WM_18587,2019-03-28 04:33:20,4.910545
WM_12857,2019-02-08 15:13:20,6.525343
WM_12016,2019-02-02 16:53:20,10.917541
WM_25918,2019-06-06 15:23:20,4.0714927
WM_23100,2019-05-15 08:43:20,4.112957
WM_312,2018-10-31 09:33:20,10.333806
WM_16658,2019-03-12 06:43:20,7.7070565
WM_5868,2018-12-18 23:43:20,10.647393
WM_6013,2018-12-19 23:53:20,9.957287
WM_5855,2018-12-18 21:33:20,9.323887
WM_21942,2019-05-07 01:43:20,4.342881
WM_6675,2018-12-25 01:53:20,9.708821
WM_31222,2019-07-15 06:13:20,7.095247
WM_5949,2018-12-19 13:13:20,9.681811
WM_13528,2019-02-13 13:53:20,6.378626
WM_4160,2018-12-04 12:33:20,11.195954
WM_9673,2019-01-15 08:33:20,4.785241
WM_29568,2019-07-03 08:53:20,3.9063933
WM_30873,2019-07-12 19:03:20,6.223407
WM_10520,2019-01-21 13:13:20,10.207154
WM_29076,2019-06-29 20:43:20,7.643602
WM_28662,2019-06-26 19:33:20,6.408993
WM_24169,2019-05-22 19:53:20,5.5876164
WM_21891,2019-05-06 17:13:20,4.361351
WM_9745,2019-01-15 22:03:20,10.124041
WM_18303,2019-03-26 05:03:20,5.223808
WM_22367,2019-05-10 02:13:20,2.8019338
WM_4146,2018-12-04 10:13:20,9.003591
WM_29424,2019-07-02 08:33:20,4.9962006
WM_16018,2019-03-06 00:03:20,8.107851
WM_3436,2018-11-29 00:13:20,6.679718
WM_22185,2019-05-08 18:43:20,6.430373
WM_32125,2019-07-21 17:23:20,6.4155064
WM_24425,2019-05-24 17:53:20,3.692758
WM_21418,2019-05-02 15:53:20,3.2322373
WM_36502,2019-08-24 16:03:20,3.4912248
WM_27923,2019-06-21 11:13:20,6.462394
WM_2290,2018-11-17 10:33:20,7.966925
WM_8504,2019-01-07 00:43:20,4.881183
WM_26229,2019-06-09 01:03:20,5.6739764
WM_12427,2019-02-05 13:53:20,4.660068
WM_7068,2018-12-27 21:23:20,11.462019
WM_19350,2019-04-07 10:03:20,2.6259432
WM_3638,2018-11-30 10:53:20,6.1924114
WM_9907,2019-01-17 02:43:20,9.164345
WM_36159,2019-08-22 06:23:20,6.1263394
WM_33898,2019-08-05 20:03:20,8.099635
WM_1719,2018-11-13 08:33:20,5.9652843
WM_24668,2019-05-26 11:33:20,5.220436
WM_13867,2019-02-16 03:23:20,8.229864
WM_28409,2019-06-24 23:53:20,7.973996
WM_7223,2018-12-28 23:13:20,10.940188
WM_196,2018-10-30 06:13:20,8.875067
WM_4889,2018-12-09 21:03:20,5.7395887
WM_34629,2019-08-11 00:33:20,8.896879
WM_4772,2018-12-09 01:23:20,10.266122
WM_2785,2018-11-24 08:13:20,7.6485267
WM_31911,2019-07-20 03:43:20,3.9381235
WM_19508,2019-04-08 13:43:20,5.01276
WM_23651,2019-05-19 05:23:20,4.529108
WM_30594,2019-07-10 19:03:20,4.5345097
WM_37296,2019-09-01 05:23:20,4.6433544
WM_24851,2019-05-28 13:23:20,8.099893
WM_23223,2019-05-16 05:13:20,5.4799895
WM_22499,2019-05-11 02:13:20,5.00081
WM_3781,2018-12-01 16:13:20,4.3911767
WM_6424,2018-12-23 05:03:20,8.931899
WM_39876,2019-09-19 16:03:20,7.7193246
WM_3434,2018-11-28 23:53:20,7.7975984
WM_3932,2018-12-02 22:33:20,9.053053
WM_32194,2019-07-22 05:13:20,4.473083
WM_16189,2019-03-07 05:13:20,8.8928585
WM_17276,2019-03-18 12:03:20,4.40598
WM_24978,2019-05-29 13:23:20,4.900933
WM_30302,2019-07-08 16:13:20,5.1874113
WM_29787,2019-07-04 22:03:20,7.0030003
WM_22781,2019-05-13 03:13:20,4.367868
WM_17751,2019-03-21 21:53:20,4.8490553
WM_24495,2019-05-25 05:53:20,5.46452
WM_7927,2019-01-02 21:33:20,10.376575
WM_10818,2019-01-23 23:53:20,11.382401
WM_31055,2019-07-14 01:43:20,7.2234826
WM_38912,2019-09-12 15:13:20,3.2114613
WM_14085,2019-02-17 17:53:20,8.645929
WM_28452,2019-06-25 07:33:20,6.4750743
WM_33824,2019-08-05 07:33:20,5.441157
WM_18517,2019-03-27 16:53:20,4.749496
WM_3112,2018-11-26 17:23:20,4.3454776
WM_34344,2019-08-09 00:13:20,4.8140006
WM_14634,2019-02-21 19:53:20,11.614121
WM_35019,2019-08-13 18:13:20,6.2902884
WM_14873,2019-02-23 18:43:20,5.776312
WM_29535,2019-07-03 03:23:20,4.079942
WM_26344,2019-06-09 20:53:20,6.3564525
WM_4324,2018-12-05 17:53:20,10.272841
WM_18800,2019-04-01 09:53:20,1.7875555
WM_28652,2019-06-26 17:53:20,2.9053833
WM_434,2018-11-01 06:03:20,7.5628386
WM_7773,2019-01-01 19:53:20,11.758965
WM_36324,2019-08-23 09:53:20,3.9824636
WM_3169,2018-11-27 03:13:20,6.810803
WM_30393,2019-07-09 09:23:20,3.2598007
WM_24698,2019-05-26 16:33:20,5.6599836
WM_32929,2019-07-29 22:23:20,7.990538
WM_14549,2019-02-21 05:43:20,8.160115
WM_21825,2019-05-06 06:13:20,5.412609
WM_25803,2019-06-05 19:43:20,5.9515224
